sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
25,CC(CCc1cccccc1)C(=O)ccccc(N)c(=O)[=Oc1c1cc11OsC(cO)CcC1C(C)=Oc1CC1]1,68,0,69.0,,<eos>,eos,<bos> C C ( C C c 1 c c c c c c 1 ) C ( = O ) c c c c c ( N ) c ( = O ) [ = O c 1 c 1 c c 1 1 O s C ( c O ) C c C 1 C ( C ) = O c 1 C C 1 ] 1 <eos> O C C ( O ) 1 C 1 C C = O <eos> c C O c C 1 C 3 = O 2 1 C O 3 O 1 n s r l S 1 F [ H # N ] B l # H C l 2,15 15 5 15 15 23 8 23 23 23 23 23 23 8 6 15 5 13 19 6 23 23 23 23 23 5 18 6 23 5 13 19 6 21 13 19 23 8 23 8 23 23 8 8 19 28 15 5 23 19 6 15 23 15 8 15 5 15 6 13 19 23 8 15 15 8 22 8,1,C1]1,0,0,,0,1,1,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
26,CN(C)CCC(c1ccccc1)c1ccccc1,26,0,27.0,,<eos>,eos,<bos> C N ( C ) C C C ( c 1 c c c c c 1 ) c 1 c c c c c 1 <eos> <eos> C 1 = C C 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> c 1 C N ( C c C 2 = O C ( C C c C C c 2 C C 2 1 c 1 ( O ) C ) O ) O C 1 [ C ( = C ) ( C ) C 1 C C = O 2 1 C 2 # O 1 N c N c = n o r C B n C B l ] s l - N,15 18 5 15 6 15 15 15 5 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,CN(C)CCC(c1ccccc1)c1ccccc1,True,False,2,True,,239.36,3.77,3.24,0.0,1.0,5.0,0.7674,1.6595,True,0.7874,Strong candidate,True
27,O=c1cc22c(c(C(C[C3CnCNCcccccc(=C)CcCC(C)3)c1CcC)C1)CC1c1C13Cc1]1CCO1(C(C)C)CC(OC)C=O(CO)1C3=[N]CO,97,0,98.0,,<eos>,eos,<bos> O = c 1 c c 2 2 c ( c ( C ( C [ C 3 C n C N C c c c c c c ( = C ) C c C C ( C ) 3 ) c 1 C c C ) C 1 ) C C 1 c 1 C 1 3 C c 1 ] 1 C C O 1 ( C ( C ) C ) C C ( O C ) C = O ( C O ) 1 C 3 = [ N ] C O <eos> O 1 # r 5 o S O H o S B O o ( c B 5 ) l c,19 13 23 8 23 23 9 9 23 5 23 5 15 5 15 21 15 10 15 25 15 18 15 23 23 23 23 23 23 5 13 15 6 15 23 15 15 5 15 6 10 6 23 8 15 23 15 6 15 8 6 15 15 8 23 8 15 8 10 15 23 8 22 8 15 15 19 8 5 15 5 15 6 15 6 15 15 5 19 15 6 15 13 19 5 15 19 6 8 15 10 13 21 18 22 15 19,O,N]CO,0,0,,0,4,1,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
28,CCOC(=O)Nc1cc(CO)c2ccc(F)cc21cc1N1,34,0,35.0,,<eos>,eos,<bos> C C O C ( = O ) N c 1 c c ( C O ) c 2 c c c ( F ) c c 2 1 c c 1 N 1 <eos> C 1 C 1 <eos> O <eos> C C C 1 C ( c O ) C 1 C <eos> = O c O C c C 1 c 2 1 C 1 = O H O 2 1 <eos> ( C 1 C C ) C C C ( C ) C [ C 1 ( ] O ) C <eos> <eos> O 1 C 1 2 s 4 n F [ n s N H F N # n 4 l 2,15 15 19 15 5 13 19 6 18 23 8 23 23 5 15 19 6 23 9 23 23 23 5 16 6 23 23 9 8 23 23 8 18 8,1,c1N1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
29,CCCC(C(C)C(C(=O)C1CCcC1c1cc11C1CN11CCC11)),42,0,43.0,,<eos>,eos,<bos> C C C C ( C ( C ) C ( C ( = O ) C 1 C C c C 1 c 1 c c 1 1 C 1 C N 1 1 C C C 1 1 ) ) <eos> 1 C 1 C ( C O ) C <eos> C <eos> C c 1 C C O C c C 2 C C C c O ( C C ( C O ) O C ) [ C C H ( O 1 C C C 1 ) 2 N ] C 2 O O 1 s o [ s c F 1 ] N B S C F # H n 1 [ N,15 15 15 15 5 15 5 15 6 15 5 15 5 13 19 6 15 8 15 15 23 15 8 23 8 23 23 8 8 15 8 15 18 8 8 15 15 15 8 8 6 6,),11)),0,0,,0,3,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
30,CCC(C)[C1H](N)C(=O)N1CCCCC1H#OC#N1,34,0,35.0,,<eos>,eos,<bos> C C C ( C ) [ C 1 H ] ( N ) C ( = O ) N 1 C C C C C 1 H # O C # N 1 <eos> <eos> <eos> <eos> <eos> = O <eos> C c 1 = O C c C O C ( = O ) C ( = C ) O c C c 1 <eos> 1 C O C [ O O C ] 2 4 O O 3 C C C ( O O ) 1 C 3 = O 2 1 C 2 O O 1 # o 4 - = r 1 - H o 2 o s l H O C c N,15 15 15 5 15 6 21 15 8 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8 17 4 19 15 4 18 8,1,C#N1,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
31,Cc1ccc(C(=O)NCc2cc(N)C(C)NC)--Ccccsc1Cc2C#Nccc(c1cc1cnc2cc1cc1cc(C1Ccc2)C1COc(OCC1CO)OOCC(C(=O)CO)O1#l1o)BC5sSCrS5HlBH#,119,0,,,,max_length,<bos> C c 1 c c c ( C ( = O ) N C c 2 c c ( N ) C ( C ) N C ) - - C c c c s c 1 C c 2 C # N c c c ( c 1 c c 1 c n c 2 c c 1 c c 1 c c ( C 1 C c c 2 ) C 1 C O c ( O C C 1 C O ) O O C C ( C ( = O ) C O ) O 1 # l 1 o ) B C 5 s S C r S 5 H l B H #,15 23 8 23 23 23 5 15 5 13 19 6 18 15 23 9 23 23 5 18 6 15 5 15 6 18 15 6 7 7 15 23 23 23 28 23 8 15 23 9 15 4 18 23 23 23 5 23 8 23 23 8 23 25 23 9 23 23 8 23 23 8 23 23 5 15 8 15 23 23 9 6 15 8 15 19 23 5 19 15 15 8 15 19 6 19 19 15 15 5 15 5 13 19 6 15 19 6 19 8 4 24 8 26 6 14 15 12 28 20 15 27 20 12 17 24 14 17 4,#,lBH#,0,0,1,1,3,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
32,C#Cc1cc2c(Nc(ncnc3cc(H(COCNC(COCcC)ccc3C)CcCO1F)1C)C)1c2c,57,0,58.0,,<eos>,eos,<bos> C # C c 1 c c 2 c ( N c ( n c n c 3 c c ( H ( C O C N C ( C O C c C ) c c c 3 C ) C c C O 1 F ) 1 C ) C ) 1 c 2 c <eos> 1 c 1 O <eos> c <eos> 1 2 C ( O 1 C ) O = C C 1 O O ( C = C C C O ) 1 ( C ( = N ) C O ) O 1 r 2 o F [ r F n r 1 O N ( H ) C o ] #,15 4 15 23 8 23 23 9 23 5 18 23 5 25 23 25 23 10 23 23 5 17 5 15 19 15 18 15 5 15 19 15 23 15 6 23 23 23 10 15 6 15 23 15 19 8 16 6 8 15 6 15 6 8 23 9 23,c,1c2c,0,0,,0,5,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
33,Cc1ccc(-c2nc(-c3ccccc3)c3(N)c(CN)cc1)ccc2cc1c1c1cCcCcn1c1Cccc12c(=O1(=O)OO)OC1CC(CO)(O)C1CC=OO1COHO1#s2BsC1[S4C]B(#F34),119,0,,,,max_length,<bos> C c 1 c c c ( - c 2 n c ( - c 3 c c c c c 3 ) c 3 ( N ) c ( C N ) c c 1 ) c c c 2 c c 1 c 1 c 1 c C c C c n 1 c 1 C c c c 1 2 c ( = O 1 ( = O ) O O ) O C 1 C C ( C O ) ( O ) C 1 C C = O O 1 C O H O 1 # s 2 B s C 1 [ S 4 C ] B ( # F 3 4 ),15 23 8 23 23 23 5 7 23 9 25 23 5 7 23 10 23 23 23 23 23 10 6 23 10 5 18 6 23 5 15 18 6 23 23 8 6 23 23 23 9 23 23 8 23 8 23 8 23 15 23 15 23 25 8 23 8 15 23 23 23 8 9 23 5 13 19 8 5 13 19 6 19 19 6 19 15 8 15 15 5 15 19 6 5 19 6 15 8 15 15 13 19 19 8 15 19 17 19 8 4 28 9 14 28 15 8 21 20 11 15 22 14 5 4 16 10 11 6,),F34),0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
34,CCCOC1NC(CC(C(C)CC=O)COCCC1cc1)C1,33,0,34.0,,<eos>,eos,<bos> C C C O C 1 N C ( C C ( C ( C ) C C = O ) C O C C C 1 c c 1 ) C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O C C = O C <eos> C <eos> = C <eos> O <eos> O ( C ) C c <eos> C [ C C C H C ( C ) C C ( C ( O C ) C ] O ) C <eos> 1 [ C 1 2 ] N 1 C 2 O O 1 <eos> r c C - O c ( H B O 3 B ) # = n 3 #,15 15 15 19 15 8 18 15 5 15 15 5 15 5 15 6 15 15 13 19 6 15 19 15 15 15 8 23 23 8 6 15 8,1,1)C1,0,0,,0,3,0,CCCOC1NC2CC=CC1CCOCC(C(C)CC=O)C2,True,True,1,True,,309.45,2.925,47.56,1.0,4.0,6.0,0.6052,5.9303,True,0.8197,Strong candidate,True
35,O=C(NCCCc1ccc(Cl)c1ClCCCCl),27,0,28.0,,<eos>,eos,<bos> O = C ( N C C C c 1 c c c ( C l ) c 1 C l C C C C l ) <eos> 1 C O O C 1 C <eos> <eos> C <eos> <eos> O <eos> C 1 c 1 C c <eos> C <eos> c <eos> C 3 c C C ( C ) c 1 C 2 1 c 1 c = C O C 1 N 1 C 1 O C ( = C ) ( O ) C 1 C 1 ( [ O ) C O 3 O 1 N S r # C O 1 = F 4 N r F ] H C 4 n 2,19 13 15 5 18 15 15 15 23 8 23 23 23 5 15 24 6 23 8 15 24 15 15 15 15 24 6,),CCl),0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
36,c11cc(N)CCCCCN2nc(c2cnc)cc2CnC1C2C1,35,0,36.0,,<eos>,eos,<bos> c 1 1 c c ( N ) C C C C C N 2 n c ( c 2 c n c ) c c 2 C n C 1 C 2 C 1 <eos> <eos> <eos> <eos> <eos> C N c 2 c 1 [ c 3 2 c 1 C 2 c C c c 1 c 2 1 C 1 C ] 1 C ( C ) C O C C ( C 1 O C ) ( C O ( C O C 1 C 1 ) [ H ] 1 2 ) O 1 s H F C n = o ( S B C s 1 # H ) 3 2 l,23 8 8 23 23 5 18 6 15 15 15 15 15 18 9 25 23 5 23 9 23 25 23 6 23 23 9 15 25 15 8 15 9 15 8,1,C2C1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
37,C1ccc(c(c2cHc(-[cHnc]CO[cH]c[CH]HCcCc=O)[CcCcCcC)Cc)CCc1Cc2cc2C2C1C(]OC(=O)C=O(C)[O)1C2C1(C(=O)CO)O1#sOo#sHnsS5cFos]N2-,119,0,,,,max_length,<bos> C 1 c c c ( c ( c 2 c H c ( - [ c H n c ] C O [ c H ] c [ C H ] H C c C c = O ) [ C c C c C c C ) C c ) C C c 1 C c 2 c c 2 C 2 C 1 C ( ] O C ( = O ) C = O ( C ) [ O ) 1 C 2 C 1 ( C ( = O ) C O ) O 1 # s O o # s H n s S 5 c F o s ] N 2 -,15 8 23 23 23 5 23 5 23 9 23 17 23 5 7 21 23 17 25 23 22 15 19 21 23 17 22 23 21 15 17 22 17 15 23 15 23 13 19 6 21 15 23 15 23 15 23 15 6 15 23 6 15 15 23 8 15 23 9 23 23 9 15 9 15 8 15 5 22 19 15 5 13 19 6 15 13 19 5 15 6 21 19 6 8 15 9 15 8 5 15 5 13 19 6 15 19 6 19 8 4 28 19 26 4 28 17 25 28 20 12 23 16 26 28 22 18 9 7,-,]N2-,0,0,5,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
38,CCCCc1nccClCC(CO)N1Cc1ccc(-c2cccc(n-c2nn1[n-c2)cc1ncNc]c)c1=Occ1c1c1CHC2OO1NC1[C=C]1(COCOC3=OH1C2)O1#F2H#=B4HBsOS4o[nl#,119,0,,,,max_length,<bos> C C C C c 1 n c c C l C C ( C O ) N 1 C c 1 c c c ( - c 2 c c c c ( n - c 2 n n 1 [ n - c 2 ) c c 1 n c N c ] c ) c 1 = O c c 1 c 1 c 1 C H C 2 O O 1 N C 1 [ C = C ] 1 ( C O C O C 3 = O H 1 C 2 ) O 1 # F 2 H # = B 4 H B s O S 4 o [ n l #,15 15 15 15 23 8 25 23 23 15 24 15 15 5 15 19 6 18 8 15 23 8 23 23 23 5 7 23 9 23 23 23 23 5 25 7 23 9 25 25 8 21 25 7 23 9 6 23 23 8 25 23 18 23 22 23 6 23 8 13 19 23 23 8 23 8 23 8 15 17 15 9 19 19 8 18 15 8 21 15 13 15 22 8 5 15 19 15 19 15 10 13 19 17 8 15 9 6 19 8 4 16 9 17 4 13 14 11 17 14 28 19 20 11 26 21 25 24 4,#,[nl#,0,1,3,1,2,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
39,Cc1cc(C)cCc(NcCcccc(-c2cncH(n)nc)ccCc)c1cncnnN(c)Cc5nncO2c2cc2CnH11C(O)COOC=C1CO=CCc(O)C1C3=OO1COCO1sn[sn=F(sFNC5nrH3)],119,0,,,,max_length,<bos> C c 1 c c ( C ) c C c ( N c C c c c c ( - c 2 c n c H ( n ) n c ) c c C c ) c 1 c n c n n N ( c ) C c 5 n n c O 2 c 2 c c 2 C n H 1 1 C ( O ) C O O C = C 1 C O = C C c ( O ) C 1 C 3 = O O 1 C O C O 1 s n [ s n = F ( s F N C 5 n r H 3 ) ],15 23 8 23 23 5 15 6 23 15 23 5 18 23 15 23 23 23 23 5 7 23 9 23 25 23 17 5 25 6 25 23 6 23 23 15 23 6 23 8 23 25 23 25 25 18 5 23 6 15 23 12 25 25 23 19 9 23 9 23 23 9 15 25 17 8 8 15 5 19 6 15 19 19 15 13 15 8 15 19 13 15 15 23 5 19 6 15 8 15 10 13 19 19 8 15 19 15 19 8 28 25 21 28 25 13 16 5 28 16 18 15 12 25 27 17 10 6 22,],H3)],0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
40,C1[Cc(C)c2ccc2c2C(=O)NOCCCC1CC(=OCO=OCcC]COCC)CC1CC1CcOCCcNcCc2,63,0,64.0,,<eos>,eos,<bos> C 1 [ C c ( C ) c 2 c c c 2 c 2 C ( = O ) N O C C C C 1 C C ( = O C O = O C c C ] C O C C ) C C 1 C C 1 C c O C C c N c C c 2 <eos> C 1 C c H O C C C [ C ] H [ O 2 ( = = C ) O O C 1 ] 1 2 1 <eos> 1 C O r O 1 <eos> H <eos> O = N O B [ B O N 1 = o H 1 c -,15 8 21 15 23 5 15 6 23 9 23 23 23 9 23 9 15 5 13 19 6 18 19 15 15 15 15 8 15 15 5 13 19 15 19 13 19 15 23 15 22 15 19 15 15 6 15 15 8 15 15 8 15 23 19 15 15 23 18 23 15 23 9,2,cCc2,0,0,,0,1,1,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
41,COc1cc(-c2cccnF)c(Cc3ccc4c)(C=CO(=OCc(C)C)cOC)C3=CCOOC1c1OCOcO1Cc1OCO=HCCC(C)1CC(=C)[CO]C(C(=O)CO)O1#scFrsFr[n2NBF#H4]-,119,0,,,,max_length,<bos> C O c 1 c c ( - c 2 c c c n F ) c ( C c 3 c c c 4 c ) ( C = C O ( = O C c ( C ) C ) c O C ) C 3 = C C O O C 1 c 1 O C O c O 1 C c 1 O C O = H C C C ( C ) 1 C C ( = C ) [ C O ] C ( C ( = O ) C O ) O 1 # s c F r s F r [ n 2 N B F # H 4 ] -,15 19 23 8 23 23 5 7 23 9 23 23 23 25 16 6 23 5 15 23 10 23 23 23 11 23 6 5 15 13 15 19 5 13 19 15 23 5 15 6 15 6 23 19 15 6 15 10 13 15 15 19 19 15 8 23 8 19 15 19 23 19 8 15 23 8 19 15 19 13 17 15 15 15 5 15 6 8 15 15 5 13 15 6 21 15 19 22 15 5 15 5 13 19 6 15 19 6 19 8 4 28 23 16 27 28 16 27 21 25 9 18 14 16 4 17 11 22 7,-,H4]-,0,0,1,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
42,C[CCCH](N)C(=O)N1CCCCCCHC1BCONOC=C,34,0,35.0,,<eos>,eos,<bos> C [ C C C H ] ( N ) C ( = O ) N 1 C C C C C C H C 1 B C O N O C = C <eos> C = C <eos> C ( H O c C ) C ( H H 2 ( C C [ C N H H ] ( C ) C [ C 2 ( H ] ) C ) C C ( = O ) O ) [ C H H ] 2 1 H 2 1 2 [ N ] C 2 <eos> O 1 o r 3 o = F o n H 3 n 4 ( H c 1 ) - s,15 21 15 15 15 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 15 17 15 8 14 15 19 18 19 15 13 15,C,OC=C,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
43,CC(C)(C)(C)COC(=O)c1cccc(l)cc1,30,0,31.0,,<eos>,eos,<bos> C C ( C ) ( C ) ( C ) C O C ( = O ) c 1 c c c c ( l ) c c 1 <eos> <eos> c c 1 2 C 1 c 1 c ( n C 1 2 ) c ( C 1 = O c s ) C c ( = O [ c C ] 1 C 1 = H ) 1 O <eos> <eos> O C 1 [ C C 1 C 3 ( C ) C O C 3 = O H ] 1 2 # O 1 s # F 5 = F 5 n c 3 c 3 C 1 # C # N 2,15 15 5 15 6 5 15 6 5 15 6 15 19 15 5 13 19 6 23 8 23 23 23 23 5 24 6 23 23 8,1,)cc1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
44,Cc1cc(C-c2cc(C(FC)F)F)c(C-ccccc(S(NC(=O)=OCc)2n1c1)2cHc1C)CCc1C2C1,66,0,67.0,,<eos>,eos,<bos> C c 1 c c ( C - c 2 c c ( C ( F C ) F ) F ) c ( C - c c c c c ( S ( N C ( = O ) = O C c ) 2 n 1 c 1 ) 2 c H c 1 C ) C C c 1 C 2 C 1 <eos> C <eos> <eos> C ( O O ) N C 1 C C 3 C C C ( = O ) C O C O 1 H 1 C O c O 1 o s - H 4 C B S ( n F r S n ) c S 3 4,15 23 8 23 23 5 15 7 23 9 23 23 5 15 5 16 15 6 16 6 16 6 23 5 15 7 23 23 23 23 23 5 20 5 18 15 5 13 19 6 13 19 15 23 6 9 25 8 23 8 6 9 23 17 23 8 15 6 15 15 23 8 15 9 15 8,1,C2C1,0,0,,0,4,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
45,CS(=O)(=O)c1ccc(S(=O)(=O)N[CCH](CC[C(HHc(C(=H](N)C=CONN3CCCC33C)cc1c1[C]1O3CF[C23(HC)O)CHC)2]2)CO)O1Nc1O=O(cNnc)B=-O32c,119,0,,,,max_length,<bos> C S ( = O ) ( = O ) c 1 c c c ( S ( = O ) ( = O ) N [ C C H ] ( C C [ C ( H H c ( C ( = H ] ( N ) C = C O N N 3 C C C C 3 3 C ) c c 1 c 1 [ C ] 1 O 3 C F [ C 2 3 ( H C ) O ) C H C ) 2 ] 2 ) C O ) O 1 N c 1 O = O ( c N n c ) B = - O 3 2 c,15 20 5 13 19 6 5 13 19 6 23 8 23 23 23 5 20 5 13 19 6 5 13 19 6 18 21 15 15 17 22 5 15 15 21 15 5 17 17 23 5 15 5 13 17 22 5 18 6 15 13 15 19 18 18 10 15 15 15 15 10 10 15 6 23 23 8 23 8 21 15 22 8 19 10 15 16 21 15 9 10 5 17 15 6 19 6 15 17 15 6 9 22 9 6 15 19 6 19 8 18 23 8 19 13 19 5 23 18 25 23 6 14 13 7 19 10 9 23,c,O32c,0,0,,0,6,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
46,CC(C)(=C)CCcc1ccc(Br)cc1cc1ccccc1,33,0,34.0,,<eos>,eos,<bos> C C ( C ) ( = C ) C C c c 1 c c c ( B r ) c c 1 c c 1 c c c c c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> H C <eos> C ( = O ) O c C ( C ) C c <eos> C 2 C c 1 c 2 ( C ) C C ( C ) [ C C 1 C ] ( O ) <eos> [ C 1 2 ] 2 1 C <eos> <eos> O 1 s N r o n 5 O [ r ( - r s ) H = c 5 #,15 15 5 15 6 5 13 15 6 15 15 23 23 8 23 23 23 5 14 27 6 23 23 8 23 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
47,COc1ccc(c1CNC(=O)C1)[C1H]Hc2cCc(O(Nc(=O)c1)cC)CcCOnCCHCCC1cCcC1(C1C1=O)OO1C(O)[C3C]C2FO1O2CO[N1C]=O1OHsrS=#n[ncNFH]2#c3,119,0,,,,max_length,<bos> C O c 1 c c c ( c 1 C N C ( = O ) C 1 ) [ C 1 H ] H c 2 c C c ( O ( N c ( = O ) c 1 ) c C ) C c C O n C C H C C C 1 c C c C 1 ( C 1 C 1 = O ) O O 1 C ( O ) [ C 3 C ] C 2 F O 1 O 2 C O [ N 1 C ] = O 1 O H s r S = # n [ n c N F H ] 2 # c 3,15 19 23 8 23 23 23 5 23 8 15 18 15 5 13 19 6 15 8 6 21 15 8 17 22 17 23 9 23 15 23 5 19 5 18 23 5 13 19 6 23 8 6 23 15 6 15 23 15 19 25 15 15 17 15 15 15 8 23 15 23 15 8 5 15 8 15 8 13 19 6 19 19 8 15 5 19 6 21 15 10 15 22 15 9 16 19 8 19 9 15 19 21 18 8 15 22 13 19 8 19 17 28 27 20 13 4 25 21 25 23 18 16 17 22 9 4 23 10,3,2#c3,0,0,1,1,3,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
48,CNC1CCN1c1cc(-c3ccc(F)cc3)c3cCNCCCCCOCCNCCC1Cc3Cc12CCn3c2C-cc1Cc1CO1(=O)OC[CC1]C1COC(C)C1CCO1H#C2FO1#l[l]BHnHOCsB=H1O32,119,0,,,,max_length,<bos> C N C 1 C C N 1 c 1 c c ( - c 3 c c c ( F ) c c 3 ) c 3 c C N C C C C C O C C N C C C 1 C c 3 C c 1 2 C C n 3 c 2 C - c c 1 C c 1 C O 1 ( = O ) O C [ C C 1 ] C 1 C O C ( C ) C 1 C C O 1 H # C 2 F O 1 # l [ l ] B H n H O C s B = H 1 O 3 2,15 18 15 8 15 15 18 8 23 8 23 23 5 7 23 10 23 23 23 5 16 6 23 23 10 6 23 10 23 15 18 15 15 15 15 15 19 15 15 18 15 15 15 8 15 23 10 15 23 8 9 15 15 25 10 23 9 15 7 23 23 8 15 23 8 15 19 8 5 13 19 6 19 15 21 15 15 8 22 15 8 15 19 15 5 15 6 15 8 15 15 19 8 17 4 15 9 16 19 8 4 24 21 24 22 14 17 25 17 19 15 28 14 13 17 8 19 10 9,2,1O32,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
49,CN(C)Cc1cccc(-c2cnc3[nc]c(ncnc[c(]c5cc)cncC(NcC4)c3)Cc45)nc3c2Cc1C23(CO2[C)H]1C2=OCO[C(C1CC(=O)C1)O1BSlo4OB4HBN]r=#ON2s,119,0,,,,max_length,<bos> C N ( C ) C c 1 c c c c ( - c 2 c n c 3 [ n c ] c ( n c n c [ c ( ] c 5 c c ) c n c C ( N c C 4 ) c 3 ) C c 4 5 ) n c 3 c 2 C c 1 C 2 3 ( C O 2 [ C ) H ] 1 C 2 = O C O [ C ( C 1 C C ( = O ) C 1 ) O 1 B S l o 4 O B 4 H B N ] r = # O N 2 s,15 18 5 15 6 15 23 8 23 23 23 23 5 7 23 9 23 25 23 10 21 25 23 22 23 5 25 23 25 23 21 23 5 22 23 12 23 23 6 23 25 23 15 5 18 23 15 11 6 23 10 6 15 23 11 12 6 25 23 10 23 9 15 23 8 15 9 10 5 15 19 9 21 15 6 17 22 8 15 9 13 19 15 19 21 15 5 15 8 15 15 5 13 19 6 15 8 6 19 8 14 20 24 26 11 19 14 11 17 14 18 22 27 13 4 19 18 9 28,s,ON2s,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
50,CN(C)COC(=O)N2cccc3cc(cc-c(c-c4ccc(N5ccN(C)CC5)c24)cnn=c(N)cc1Hc(CC1cH)C)1C=C1C2=CCc(O)c1CC=OO1COCO1-lolH1oNsBCr=rHc2[#,119,0,,,,max_length,<bos> C N ( C ) C O C ( = O ) N 2 c c c c 3 c c ( c c - c ( c - c 4 c c c ( N 5 c c N ( C ) C C 5 ) c 2 4 ) c n n = c ( N ) c c 1 H c ( C C 1 c H ) C ) 1 C = C 1 C 2 = C C c ( O ) c 1 C C = O O 1 C O C O 1 - l o l H 1 o N s B C r = r H c 2 [ #,15 18 5 15 6 15 19 15 5 13 19 6 18 9 23 23 23 23 10 23 23 5 23 23 7 23 5 23 7 23 11 23 23 23 5 18 12 23 23 18 5 15 6 15 15 12 6 23 9 11 6 23 25 25 13 23 5 18 6 23 23 8 17 23 5 15 15 8 23 17 6 15 6 8 15 13 15 8 15 9 13 15 15 23 5 19 6 23 8 15 15 13 19 19 8 15 19 15 19 8 7 24 26 24 17 8 26 18 28 14 15 27 13 27 17 23 9 21 4,#,c2[#,0,1,3,1,4,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
51,O=c1[nH]c(=O)N([CCH]2H[COH](C)[CCCH](CO)O1)cc1C(C)CFcFCcCcBrc11(CC2)c2(COCNC21CO)C=C[CO12(CO=O)CO2O1rN5#=sr3rn=noS5c#l3,119,0,,,,max_length,<bos> O = c 1 [ n H ] c ( = O ) N ( [ C C H ] 2 H [ C O H ] ( C ) [ C C C H ] ( C O ) O 1 ) c c 1 C ( C ) C F c F C c C c B r c 1 1 ( C C 2 ) c 2 ( C O C N C 2 1 C O ) C = C [ C O 1 2 ( C O = O ) C O 2 O 1 r N 5 # = s r 3 r n = n o S 5 c # l 3,19 13 23 8 21 25 17 22 23 5 13 19 6 18 5 21 15 15 17 22 9 17 21 15 19 17 22 5 15 6 21 15 15 15 17 22 5 15 19 6 19 8 6 23 23 8 15 5 15 6 15 16 23 16 15 23 15 23 14 27 23 8 8 5 15 15 9 6 23 9 5 15 19 15 18 15 9 8 15 19 6 15 13 15 21 15 19 8 9 5 15 19 13 19 6 15 19 9 19 8 27 18 12 4 13 28 27 10 27 25 13 25 26 20 12 23 4 24 10,3,c#l3,0,1,,0,2,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
52,NCCCC(N)C(=O)N1CCCCC1,21,0,22.0,,<eos>,eos,<bos> N C C C C ( N ) C ( = O ) N 1 C C C C C 1 <eos> <eos> C 1 C c 1 <eos> 1 O C C 1 <eos> <eos> C <eos> 1 C 1 <eos> C <eos> C 1 O ( = O ) O C c ( = C ) ( C ) c 1 <eos> ( C C c c 1 ( C O ( C ( C 1 ) C 2 C C ) ( O ) C 1 C 1 2 [ N 1 C ] ) O 1 o = c C = n s r 1 - c C B 1 ) <eos> # r <eos>,18 15 15 15 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,NCCCC(N)C(=O)N1CCCCC1,True,False,2,False,,199.3,0.065,72.35,2.0,3.0,4.0,0.6725,2.4779,True,0.9191,Strong candidate,True
