sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
140,CC(NS(=O)(=O)N1CCC(C1C)CC1C,27,0,28,,<eos>,eos,<bos> C C ( N S ( = O ) ( = O ) N 1 C C C ( C 1 C ) C C 1 C <eos> C <eos> <eos> <eos> <eos> <eos> 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> C 2 <eos> <eos> <eos> <eos> <eos> r - = ( o ] c # r ) ( 4 <pad> l 3 <eos> = B 4 O S 4 - n ] S O S = [ 3 N 5 <eos> [ N r s 1 <unk> s B # c # 4 <eos> - # S o H n = <unk> [ <eos> 1 ) o 5 4 r ) 4 H S,15 15 5 18 20 5 13 19 6 5 13 19 6 18 8 15 15 15 5 15 8 15 6 15 15 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
141,O=C(Cc1cccc2cC1)C(O))N1Cn1cc1ccccc2,35,0,36,,<eos>,eos,<bos> O = C ( C c 1 c c c c 2 c C 1 ) C ( O ) ) N 1 C n 1 c c 1 c c c c c 2 <eos> C C <eos> 1 <eos> <eos> <eos> ] <eos> <eos> <eos> <eos> <eos> <eos> C <eos> r s 4 r c [ = o 2 H <pad> H l c s O ] <unk> ( ) = 2 o 4 # - 3 1 n - 3 1 - c N # ( o ] ) H <pad> c l - o c 1 # l s o 4 s ) l [ = <pad> [ r l <eos> <pad> # 3 ),19 13 15 5 15 23 8 23 23 23 23 9 23 15 8 6 15 5 19 6 6 18 8 15 25 8 23 23 8 23 23 23 23 23 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
142,CC(CNCCc2nc(-c3cccc(F)n2)CnC,28,0,29,,<eos>,eos,<bos> C C ( C N C C c 2 n c ( - c 3 c c c c ( F ) n 2 ) C n C <eos> <eos> C 1 <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> 2 <eos> <eos> C <eos> C <eos> ) 5 S 1 3 F C s 4 c o 4 = F 3 <eos> C <pad> ] # l S r 1 c 4 H 2 H o H = <unk> ] <unk> 4 3 C = ( C n o # 1 5 2 <unk> N <eos> H F = O n 3 <pad> F N ] B - r C r 3 r,15 15 5 15 18 15 15 23 9 25 23 5 7 23 10 23 23 23 23 5 16 6 25 9 6 15 25 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
143,O=C(C1COCNCCNC)=2)C(=O)N1CCCC1,30,0,31,,<eos>,eos,<bos> O = C ( C 1 C O C N C C N C ) = 2 ) C ( = O ) N 1 C C C C 1 <eos> <eos> <eos> C <eos> <eos> C <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> r O l H o # H - H S l c ] n 3 C F - 4 N = ( B r N n H 1 ] s - 4 5 1 [ <pad> - 4 ] N = # N c 5 C ( 1 # 2 c F 1 # o N 4 c 5 r n 4 ) F <pad> 5 =,19 13 15 5 15 8 15 19 15 18 15 15 18 15 6 13 9 6 15 5 13 19 6 18 8 15 15 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
144,Cc1nc(-c2nc(c(CCC(COC(C4c4cC(4)C(C)C)CO),40,0,41,,<eos>,eos,<bos> C c 1 n c ( - c 2 n c ( c ( C C C ( C O C ( C 4 c 4 c C ( 4 ) C ( C ) C ) C O ) <eos> 1 <eos> 1 n <eos> C 1 <eos> <eos> <eos> <eos> = r 4 o <eos> n <pad> 2 <unk> N S 4 = - n c s - F = 5 4 n = H 2 # 4 ) - ] [ ] # O l = [ <unk> H 1 l <pad> 3 S - O C c o ) l ) ] 1 C s <eos> F C ( <unk> ) o S <pad> -,15 23 8 25 23 5 7 23 9 25 23 5 23 5 15 15 15 5 15 19 15 5 15 11 23 11 23 15 5 11 6 15 5 15 6 15 6 15 19 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
145,CC1CCc(C(C(=O)NCCCC)C1C)c11C,28,0,29,,<eos>,eos,<bos> C C 1 C C c ( C ( C ( = O ) N C C C C ) C 1 C ) c 1 1 C <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> r [ S 1 F ) H 5 <eos> - 5 1 N F <eos> O N 5 B F - ] # = O 4 # 1 H N o [ 3 1 l <pad> <eos> C - H S c <pad> N - <unk> [ c # s [ ] S s ) N <eos> B o r 5 ] ) o O l -,15 15 8 15 15 23 5 15 5 15 5 13 19 6 18 15 15 15 15 6 15 8 15 6 23 8 8 15,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
146,O=C(OCc1cc(-c2ccccs2)nc1ccccc12,31,0,32,,<eos>,eos,<bos> O = C ( O C c 1 c c ( - c 2 c c c c s 2 ) n c 1 c c c c c 1 2 <eos> c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> c <eos> <eos> <eos> <eos> C <eos> - ] 4 <pad> c F [ o O 5 <pad> s # 3 2 <eos> O B s F O = B F 2 H B <pad> = - = O 4 l <unk> 4 5 S B l n ] o 1 - S ] ) H o s o # O B ( n c B n # 4 # r = # ],19 13 15 5 19 15 23 8 23 23 5 7 23 9 23 23 23 23 28 9 6 25 23 8 23 23 23 23 23 8 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
147,CC1CCcCccc2c2C(C)(cc)cccc44cccnc]3)n3)c2,40,0,41,,<eos>,eos,<bos> C C 1 C C c C c c c 2 c 2 C ( C ) ( c c ) c c c c 4 4 c c c n c ] 3 ) n 3 ) c 2 <eos> c 1 c 1 <eos> <eos> 1 <eos> <eos> 1 <eos> ) s <unk> H <unk> H C <eos> O ) # S B c S - ] 1 c 4 O 1 l = # - 3 S N 5 <pad> O [ F O H l - c S o ) s C n ( c = H = o r O s H 5 1 n <unk> 4 F S <unk> 5 C - s,15 15 8 15 15 23 15 23 23 23 9 23 9 15 5 15 6 5 23 23 6 23 23 23 23 11 11 23 23 23 25 23 22 10 6 25 10 6 23 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
148,O=c1[nH]cc(-c2cccc22)n1)c1ccccccc21,35,0,36,,<eos>,eos,<bos> O = c 1 [ n H ] c c ( - c 2 c c c c 2 2 ) n 1 ) c 1 c c c c c c c 2 1 <eos> c 1 <eos> <eos> <eos> 1 2 O <eos> 2 <eos> <eos> C 1 2 <eos> 1 c 3 1 c S r ) = c ( F c # 2 = O 1 <eos> N l # o N 2 - # S o 5 ( # 4 <pad> S <unk> F l 5 N <unk> = [ 5 - <unk> 1 l n F ) o # S B # 5 F - H <eos> ] r 1 S = c,19 13 23 8 21 25 17 22 23 23 5 7 23 9 23 23 23 23 9 9 6 25 8 6 23 8 23 23 23 23 23 23 23 9 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
149,CCC(CC1c(ccC1NC(=O)N1CCnC2C)c)C1,32,0,33,,<eos>,eos,<bos> C C C ( C C 1 c ( c c C 1 N C ( = O ) N 1 C C n C 2 C ) c ) C 1 <eos> ) C 1 <eos> C <eos> 1 <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> c [ F N [ 1 B ) s = # 1 = ( ) ( = B N ( 3 c ) = - 4 H 2 n [ # o 5 <unk> 3 4 - n r ) c - c O 5 4 ( N s l s B 5 ] B <pad> <eos> B <pad> 3 S ( H F # F <pad>,15 15 15 5 15 15 8 23 5 23 23 15 8 18 15 5 13 19 6 18 8 15 15 25 15 9 15 6 23 6 15 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
150,CNCCNC(=O)c1ccc(F)c1C)C1C)CC1,29,0,30,,<eos>,eos,<bos> C N C C N C ( = O ) c 1 c c c ( F ) c 1 C ) C 1 C ) C C 1 <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> C <eos> <eos> <eos> r 3 = N o ) o = 5 C = H n - r s O B s 5 O ] C <pad> ( r ] 2 r <unk> n F N c B o 5 2 - C H n - o 1 <unk> ( N # s r H <pad> ) O C 4 - c 1 ) ] H = O c ),15 18 15 15 18 15 5 13 19 6 23 8 23 23 23 5 16 6 23 8 15 6 15 8 15 6 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
151,CC1CC(CO)C(=O)NCCCCCCCC)c1,26,0,27,,<eos>,eos,<bos> C C 1 C C ( C O ) C ( = O ) N C C C C C C C C ) c 1 <eos> ) <eos> 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> C 2 <eos> <eos> <eos> <eos> <eos> r N 4 ( F 5 s ) O ) B o n = 1 ] N H B = - s - = ( 4 H c H [ B F 3 ] = 4 F 3 F 2 s ] o ( # H ( # o <pad> ) o 2 s o 4 c # O <eos> s ) H ) C l 4,15 15 8 15 15 5 15 19 6 15 5 13 19 6 18 15 15 15 15 15 15 15 15 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
152,CC(C)NC(=O)C(CCN(C)NC2C1c)c1,28,0,29,,<eos>,eos,<bos> C C ( C ) N C ( = O ) C ( C C N ( C ) N C 2 C 1 c ) c 1 <eos> <eos> C 1 <eos> C <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> C <eos> 2 <eos> <eos> <eos> <eos> <eos> <eos> 4 n = N c ] H B 3 ( = H 3 <pad> r ( r ( 2 = # s - # - H o c [ l 3 r B C B N C 3 <pad> <unk> [ n B 5 S <unk> ( C s - H o 2 c F n <eos> C N ] B H ( n <pad> H 4,15 15 5 15 6 18 15 5 13 19 6 15 5 15 15 18 5 15 6 18 15 9 15 8 23 6 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
153,CC(=O)N1Ccc2C(CC(C)CCC(=O)N1c,29,0,30,,<eos>,eos,<bos> C C ( = O ) N 1 C c c 2 C ( C C ( C ) C C C ( = O ) N 1 c <eos> C 1 <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> 2 <eos> <eos> <eos> ) C <eos> r N <eos> <pad> c H F <pad> ] c B O 1 B [ <eos> O H <pad> - 5 ] r = ] = C H n l s 3 n H = N S [ r - H F = - B 5 F - r o c = l O 3 n s c O ] F = H C <pad> ] o,15 15 5 13 19 6 18 8 15 23 23 9 15 5 15 15 5 15 6 15 15 15 5 13 19 6 18 8 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
154,COc1ccccc(C(=O)C(CCNC(=O)N2cccnc)cC2),37,0,38,,<eos>,eos,<bos> C O c 1 c c c c c ( C ( = O ) C ( C C N C ( = O ) N 2 c c c n c ) c C 2 ) <eos> 1 O <eos> <eos> 2 <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> r [ <pad> ) 4 # ( B ( - = 5 C 2 c 2 <unk> H c 1 - H F 4 - 4 <pad> H n - l ) B <pad> [ N 2 <eos> o H ( l N c n F 2 4 ) N - <unk> # O = 1 O ) - ] # ] 5 <pad> H O 4,15 19 23 8 23 23 23 23 23 5 15 5 13 19 6 15 5 15 15 18 15 5 13 19 6 18 9 23 23 23 25 23 6 23 15 9 6,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
155,COC(CCCCN(C(=O)NCCCC2C(CCC)C1CCC,32,0,33,,<eos>,eos,<bos> C O C ( C C C C N ( C ( = O ) N C C C C 2 C ( C C C ) C 1 C C C <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 1 <eos> C <eos> <eos> 1 <eos> <eos> <eos> n = 4 ) 5 s c n 5 N = c 1 l <pad> F [ H 5 # n S - = 3 [ r o <pad> 1 s F l o O 4 3 ( <pad> C # S 3 - <pad> 4 S 3 B r # o = O 1 [ ( o 5 ( 1 H ) C c H N,15 19 15 5 15 15 15 15 18 5 15 5 13 19 6 18 15 15 15 15 9 15 5 15 15 15 6 15 8 15 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
156,Cc1ccc(NC(=O)Cc2ccc(-n3c3ccccc(3))c3))cc2)cn1,45,0,46,,<eos>,eos,<bos> C c 1 c c c ( N C ( = O ) C c 2 c c c ( - n 3 c 3 c c c c c ( 3 ) ) c 3 ) ) c c 2 ) c n 1 <eos> 1 <eos> c 1 <eos> <eos> r H n ( B [ <pad> - S ] l c N 2 ] C 2 H <pad> - 3 ( B F B [ 4 1 N r 1 N l F s o c o ] 1 n C s O B ) ] <unk> H F [ # n ) o ] <eos> n <pad> <unk> N 5 <unk> # 4 F #,15 23 8 23 23 23 5 18 15 5 13 19 6 15 23 9 23 23 23 5 7 25 10 23 10 23 23 23 23 23 5 10 6 6 23 10 6 6 23 23 9 6 23 25 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
157,Cc1cc(-c2ccc(C(=O)N2Cc(C)cccc3CC)C2)cc1,39,0,40,,<eos>,eos,<bos> C c 1 c c ( - c 2 c c c ( C ( = O ) N 2 C c ( C ) c c c c 3 C C ) C 2 ) c c 1 <eos> C 1 <eos> c 1 <eos> 1 <eos> <eos> 1 <eos> <eos> - F <unk> S 3 S C 2 <eos> N [ H - ) = H B [ O <eos> ] <unk> C <pad> H - = 4 ) <unk> n S B C # <eos> 4 <eos> H 2 S l n r # 4 o - # <eos> N l O B ] n 1 l F c <pad> = r ( N F ),15 23 8 23 23 5 7 23 9 23 23 23 5 15 5 13 19 6 18 9 15 23 5 15 6 23 23 23 23 10 15 15 6 15 9 6 23 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
158,Cc1n[nH]c2nccc(C(3)N(C(C)CC(3C)CC4C3)C2)c21),44,0,45,,<eos>,eos,<bos> C c 1 n [ n H ] c 2 n c c c ( C ( 3 ) N ( C ( C ) C C ( 3 C ) C C 4 C 3 ) C 2 ) c 2 1 ) <eos> 1 <eos> c <eos> ) 1 <eos> = ( n <pad> <eos> F C - 2 r 5 H B - = <eos> l 2 [ 5 H = o 2 H - 4 3 [ = <unk> [ - <pad> [ ( 3 [ l 3 O ( o O C r S o <pad> ] S r n ] O F 5 ) r C F 4 5 ] c 2 -,15 23 8 25 21 25 17 22 23 9 25 23 23 23 5 15 5 10 6 18 5 15 5 15 6 15 15 5 10 15 6 15 15 11 15 10 6 15 9 6 23 9 8 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
159,CS(=O)(=O)c1cc(C(=O)NCcCC)c2ccc(2)cc,36,0,37,,<eos>,eos,<bos> C S ( = O ) ( = O ) c 1 c c ( C ( = O ) N C c C C ) c 2 c c c ( 2 ) c c <eos> F c 1 <eos> <eos> 1 <eos> <eos> 2 <eos> 1 <eos> <eos> <eos> <eos> n # l S n <pad> F 5 ( 3 5 O 1 F # F H 1 O 4 F <eos> ] 2 s 4 o C o l 5 o - c N 4 H c l = H O r C n 1 2 H ] r <eos> C - l s 4 1 <eos> # B S = C = s 5 H,15 20 5 13 19 6 5 13 19 6 23 8 23 23 5 15 5 13 19 6 18 15 23 15 15 6 23 9 23 23 23 5 9 6 23 23,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
160,C=11c(CO)c(-c2ccccc2)nc1-c1ccccc1,33,0,34,,<eos>,eos,<bos> C = 1 1 c ( C O ) c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c c c 1 <eos> c 1 <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> n 1 <eos> 1 <eos> 1 <eos> <eos> ( ] ( S c 5 C <pad> H o # N <eos> = ] = N <pad> 4 = r N ] # - r 4 F n 2 H N 2 ] N = [ 3 # r - c n 5 r ) ] r ( F ) s # S H ( s O F C 5 n C c # S r,15 13 8 8 23 5 15 19 6 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 23 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
161,C=C1CCCCC(C(=O)c2ccc(c2C(=O)C(OOCC1,35,0,36,,<eos>,eos,<bos> C = C 1 C C C C C ( C ( = O ) c 2 c c c ( c 2 C ( = O ) C ( O O C C 1 <eos> C C 1 <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> n 3 r B 4 s F B H = 2 ) 3 2 F <eos> c N 5 N n 1 r <unk> F [ H 5 n <unk> B [ l 3 l - # <eos> <pad> o 1 # <unk> 2 ] H 3 <unk> s r H <unk> S <pad> 1 B o O N = N 1 r S c 5 c,15 13 15 8 15 15 15 15 15 5 15 5 13 19 6 23 9 23 23 23 5 23 9 15 5 13 19 6 15 5 19 19 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
162,O=C(Cc1ccccc(Cl)Cc)c1c2cccnH]ccc2,33,0,34,,<eos>,eos,<bos> O = C ( C c 1 c c c c c ( C l ) C c ) c 1 c 2 c c c n H ] c c c 2 <eos> c 1 1 <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 2 <eos> 1 <eos> <eos> 1 <eos> ) n S <pad> H n = 5 4 n o O B ) c O <unk> B S ] O 2 l = - S <pad> S = <unk> r N <unk> B C ( 5 S c C <pad> s H C 2 <unk> <pad> 4 r l N ) l B ) 5 s = 1 <eos> 5 ] # c r 2 =,19 13 15 5 15 23 8 23 23 23 23 23 5 15 24 6 15 23 6 23 8 23 9 23 23 23 25 17 22 23 23 23 9,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
163,Cc1cc((Bl)C(=O)c1C)C1)Cnc1C1,28,0,29,,<eos>,eos,<bos> C c 1 c c ( ( B l ) C ( = O ) c 1 C ) C 1 ) C n c 1 C 1 <eos> <eos> <eos> <eos> <eos> c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> n O r 1 3 ] F - 3 N ( O - o 3 c r = S <pad> o S B r 4 H S 5 ) [ n 2 # l <unk> = s [ 5 H O C o ( o 4 S 3 <unk> <eos> [ = 5 <eos> H F <eos> 1 C o B - # F <unk> # o,15 23 8 23 23 5 5 14 24 6 15 5 13 19 6 23 8 15 6 15 8 6 15 25 23 8 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
164,COc1cc2nccCC3C(CC(=O)NCC)C4)C(C4)C3C34C1321,43,0,44,,<eos>,eos,<bos> C O c 1 c c 2 n c c C C 3 C ( C C ( = O ) N C C ) C 4 ) C ( C 4 ) C 3 C 3 4 C 1 3 2 1 <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> c = F s ] <unk> B - r o 3 = 3 ( 1 c <eos> B <unk> ) [ 1 o l [ 2 H N r 3 n C ( 5 2 s 4 ( - ) 2 <pad> c [ # S ] s c 2 <eos> [ n O B ) r n 2 4 F 4 5 c # ( O,15 19 23 8 23 23 9 25 23 23 15 15 10 15 5 15 15 5 13 19 6 18 15 15 6 15 11 6 15 5 15 11 6 15 10 15 10 11 15 8 10 9 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
165,COc1ccc(Cc(C)C(2Cn3cCCn3CnC)cCcOC)C2)Oc1,40,0,41,,<eos>,eos,<bos> C O c 1 c c c ( C c ( C ) C ( 2 C n 3 c C C n 3 C n C ) c C c O C ) C 2 ) O c 1 <eos> <eos> 1 2 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> ] # r N # ) s ( F B l - 3 N ] C F = ] 4 H S r <unk> r 2 B 5 N s 1 N l 2 N r # <eos> B C N l O 1 ) N 3 o s O 2 n O r <pad> <eos> s n C B S N = ( n O #,15 19 23 8 23 23 23 5 15 23 5 15 6 15 5 9 15 25 10 23 15 15 25 10 15 25 15 6 23 15 23 19 15 6 15 9 6 19 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
166,CC(=O)Nc1ccc(NC(=O)c2cccc22)cc1,31,0,32,,<eos>,eos,<bos> C C ( = O ) N c 1 c c c ( N C ( = O ) c 2 c c c c 2 2 ) c c 1 <eos> <eos> <eos> c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> 1 <eos> 1 <eos> <eos> <eos> <eos> 1 s N l - B <pad> 5 ] S ( r ( S ) l O 2 c <eos> O N 2 3 1 [ N 4 n ] n H ( C o n ) 3 H ) O F 3 H n 4 o <pad> H ) <eos> <unk> S <eos> o <pad> s ] O ] F ) C s C H n,15 15 5 13 19 6 18 23 8 23 23 23 5 18 15 5 13 19 6 23 9 23 23 23 23 9 9 6 23 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
167,Nc1c(cCCc12c2cc(Cc3ccccc2c1C,28,0,29,,<eos>,eos,<bos> N c 1 c ( c C C c 1 2 c 2 c c ( C c 3 c c c c c 2 c 1 C <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> 2 <eos> <eos> <eos> <eos> 1 <eos> c - O 1 3 N F <pad> = C F O # B s N = B F 5 O ] B F 4 s 3 O = <unk> 1 = r s 2 N 3 4 o - C - = O 5 r 3 <unk> r o [ H n <eos> H ( 3 O <eos> [ B ] C ) H 1 c,18 23 8 23 5 23 15 15 23 8 9 23 9 23 23 5 15 23 10 23 23 23 23 23 9 23 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
168,CCNCC(=O)c1ccc(NC)c2)c(CO)c1c)ncc2CcC1,38,0,39,,<eos>,eos,<bos> C C N C C ( = O ) c 1 c c c ( N C ) c 2 ) c ( C O ) c 1 c ) n c c 2 C c C 1 <eos> 1 <eos> 1 <eos> <eos> 1 1 <eos> c <eos> 2 <eos> <eos> 1 - <unk> - c ) B ) o ) <pad> <unk> N S 1 ( F B 4 ] ( ] H F ( - O 2 n 5 n O B c O # s r # [ n = - H S ) N C 1 5 1 F c N B <pad> F l c N <eos> ] 4 <pad> 4 F ),15 15 18 15 15 5 13 19 6 23 8 23 23 23 5 18 15 6 23 9 6 23 5 15 19 6 23 8 23 6 25 23 23 9 15 23 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
169,O=1(c(=c3c(-c2ccccc2)nc1cc1ccc(c2)c(c())c1,42,0,43,,<eos>,eos,<bos> O = 1 ( c ( = c 3 c ( - c 2 c c c c c 2 ) n c 1 c c 1 c c c ( c 2 ) c ( c ( ) ) c 1 <eos> c 1 <eos> C <eos> c 1 <eos> <eos> <pad> C ] N ( 5 C <unk> o ] l <unk> - B # <unk> O <unk> <pad> = r # 3 s # [ = r [ H ( O S 4 <eos> 4 1 # 4 F 2 ) [ 5 <eos> [ N = - 3 - N ] <pad> H ) 5 - C N H = ] r n S l,19 13 8 5 23 5 13 23 10 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 23 23 8 23 23 23 5 23 9 6 23 5 23 5 6 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
170,Cc1cc2ncnc(CN)cc3)c(=l)cnH4cc)c()Oc)cO)[,40,0,41,,<eos>,eos,<bos> C c 1 c c 2 n c n c ( C N ) c c 3 ) c ( = l ) c n H 4 c c ) c ( ) O c ) c O ) [ <eos> H ] c <eos> c 1 <eos> C 1 <eos> <eos> ] r S H C <pad> H <pad> F ] o ) N ) 3 # <eos> <unk> <pad> 1 3 [ 2 1 ( [ <pad> <eos> = s # o 5 4 O # F ( [ 4 1 ] r 5 l 4 # o 1 5 s C # B S <eos> ) n 5 <unk> # s # 5 C F #,15 23 8 23 23 9 25 23 25 23 5 15 18 6 23 23 10 6 23 5 13 24 6 23 25 17 11 23 23 6 23 5 6 19 23 6 23 19 6 21,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
171,C=C(NCCN1C(C(CC3C5CC(Cc5cnH3C(C)c2CCOCC1,40,0,41,,<eos>,eos,<bos> C = C ( N C C N 1 C ( C ( C C 3 C 5 C C ( C c 5 c n H 3 C ( C ) c 2 C C O C C 1 <eos> C <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 C 4 c <eos> ) s ) 4 o <pad> o - B ] C F B l 5 n 2 l = 3 [ c S N <unk> o N # <eos> N l 4 ) [ ) S l - 3 - ( F o s o ) <unk> l s <pad> n N n <pad> 3 # 1 H ) # 1 4,15 13 15 5 18 15 15 18 8 15 5 15 5 15 15 10 15 12 15 15 5 15 23 12 23 25 17 10 15 5 15 6 23 9 15 15 19 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
172,Cc1nc(C)cc2nc3c(C(C)CCOCC1)C1,29,0,30,,<eos>,eos,<bos> C c 1 n c ( C ) c c 2 n c 3 c ( C ( C ) C C O C C 1 ) C 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> 2 <eos> <eos> C ) C <eos> n N o # N 1 # l <unk> = # c ) l 3 <eos> H 3 4 N n ( C r c - <unk> H B c n s n H 2 l 2 S <pad> N o l c [ H 4 <eos> <pad> o r <eos> 1 # ] H <eos> <pad> = O H = O s <pad> C B c,15 23 8 25 23 5 15 6 23 23 9 25 23 10 23 5 15 5 15 6 15 15 19 15 15 8 6 15 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
173,COCc1nc(NC(=O)Nc2cc(Cl)cccC())ccO2Cc1,37,0,38,,<eos>,eos,<bos> C O C c 1 n c ( N C ( = O ) N c 2 c c ( C l ) c c c C ( ) ) c c O 2 C c 1 <eos> c 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> c 3 o ( N ] s c 3 1 o r - = c l c B ] C o s 4 F - H 4 S = - 1 N - 4 <pad> ( O B c C 1 l O B <pad> r <eos> <unk> F <unk> 2 ] 1 <eos> = c C <unk> S N s N <unk> 2 r n l,15 19 15 23 8 25 23 5 18 15 5 13 19 6 18 23 9 23 23 5 15 24 6 23 23 23 15 5 6 6 23 23 19 9 15 23 8,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
174,CC(CC(=O)n1CCN(C1C)CC2))c1,26,0,27,,<eos>,eos,<bos> C C ( C C ( = O ) n 1 C C N ( C 1 C ) C C 2 ) ) c 1 <eos> ) C 1 <eos> <eos> <eos> C 1 <eos> <eos> C <eos> 1 <eos> <eos> <eos> 1 <eos> C <eos> <eos> <eos> <eos> C <eos> r N <eos> ( <eos> 5 n - c 5 3 c # - ) # = H 4 <pad> - S 2 <pad> 5 N S 3 = C c l 5 S ] N <eos> S = # H ( H [ - O S 3 O - H # 5 # <pad> 1 H ] O <pad> F l F <eos> # 5 4,15 15 5 15 15 5 13 19 6 25 8 15 15 18 5 15 8 15 6 15 15 9 6 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
