sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
131,c1ccc2[2H]cc(c3cHcn4Cc4C[3C4C4Ccn])cC,37,0,39,,<eos>,eos,<bos> c 1 c c c 2 [ 2 H ] c c ( c 3 c H c n 4 C c 4 C [ 3 C 4 C 4 C c n ] <unk> ) c C <eos> C ] <unk> C H ] 4 C <eos> <unk> ) 2 ) C C 1 <eos> <eos> ] 2 O c 1 <eos> C <eos> <eos> <unk> 3 ] 2 ( C ) C ) <unk> C ( = O ) C O ) ( C ) O 1 <eos> C <unk> O N <unk> <unk> ] <eos> O 1 <eos> r # = # <eos> = ) <eos> F H r C <pad> C <eos> <unk> l H,23 8 23 23 23 9 21 9 17 22 23 23 5 23 10 23 17 23 25 11 15 23 11 15 21 10 15 11 15 11 15 23 25 22 3 6 23 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
132,CCNCCCCC(CC)(COC=O)c1ccc(CS(C)C=O)=O)cc1,40,0,41,,<eos>,eos,<bos> C C N C C C C C ( C C ) ( C O C = O ) c 1 c c c ( C S ( C ) C = O ) = O ) c c 1 <eos> C <eos> c 2 ) C c <eos> O c ) ( <eos> O c 1 <eos> ) c 1 <eos> C C ] 1 <eos> 1 2 O ) C C <eos> C ] ) O C C <unk> [ ( C [ O C <eos> C 2 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> l <eos> c <eos> o ) <pad> 4 l N ) B = O 1 o <unk> =,15 15 18 15 15 15 15 15 5 15 15 6 5 15 19 15 13 19 6 23 8 23 23 23 5 15 20 5 15 6 15 13 19 6 13 19 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
133,CC(C(C(=O)c1ccc(C)C11)c1C,25,0,26,,<eos>,eos,<bos> C C ( C ( C ( = O ) c 1 c c c ( C ) C 1 1 ) c 1 C <eos> ) C 1 <eos> <eos> 1 <eos> 1 C <eos> C 1 <eos> <eos> O <eos> C <unk> ( 1 ( ( O ) ( <eos> 1 <eos> ( ) C C C C 3 2 ) C 2 <eos> c ) 1 <eos> C C ) <eos> <unk> C ) 1 C C 3 1 <eos> C [ O <unk> C 1 2 1 <unk> 1 <eos> ) C 1 <eos> O 1 <eos> n r c = ) H = <eos> o <pad> ] N 4 ) B o 5 ),15 15 5 15 5 15 5 13 19 6 23 8 23 23 23 5 15 6 15 8 8 6 23 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
134,Cc1cc(-c2ccccn2)c(-c2ccc(F)cc2)n11,34,0,35,,<eos>,eos,<bos> C c 1 c c ( - c 2 c c c c n 2 ) c ( - c 2 c c c ( F ) c c 2 ) n 1 1 <eos> C C 2 C <eos> C <eos> C <eos> c 1 ) c = C <eos> c O <eos> 1 c O c C <eos> c 2 ) C <eos> 1 <eos> 1 <eos> 2 ) C <eos> 1 <eos> ( ) 1 ) C ) <unk> ] ) ( O <eos> C 1 2 1 <unk> [ N ) C ] <eos> O 1 <eos> C 2 = <eos> B F 1 F C 5 r H ] H <pad> S <pad> n,15 23 8 23 23 5 7 23 9 23 23 23 23 25 9 6 23 5 7 23 9 23 23 23 5 16 6 23 23 9 6 25 8 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
135,NCc1c(N)nc(-c2ccc(F))c2)C(1-c1-c1cFl(c)(Cl,42,0,43,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c ( F ) ) c 2 ) C ( 1 - c 1 - c 1 c F l ( c ) ( C l <eos> c ) O ) <eos> C 2 c 1 c ) c 1 <eos> c c ) c 2 ) c <eos> C c C c 2 C <unk> C ] ) ( F ) C C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> ) O 1 <eos> c 2 o 4 S O ] F - <eos> ] H 5 # 2 1 2 #,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 5 16 6 6 23 9 6 15 5 8 7 23 8 7 23 8 23 16 24 5 23 6 5 15 24,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
136,cc1nc(-c2ccccc2nc2nc3c(c(,25,0,26,,<eos>,eos,<bos> c c 1 n c ( - c 2 c c c c c 2 n c 2 n c 3 c ( c ( <eos> ) C C C <eos> C ( = O ) <eos> c C <eos> C 3 C C ( C ) ( = C c 2 ) C 1 <eos> 1 c 1 <eos> c 2 <eos> <eos> C 1 <eos> 1 <eos> <eos> ) C <eos> <unk> C ] ) [ C <unk> ) [ ( C ) C O <eos> C O 1 O 1 <eos> ) <unk> ] <eos> O 1 <eos> s # F <eos> ] <unk> 3 <pad> <eos> O r F 4 ( r c <unk> c,23 23 8 25 23 5 7 23 9 23 23 23 23 23 9 25 23 9 25 23 10 23 5 23 5,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
137,COCc1cccc2[nH]c(-c3ncnH]c4ncc(-c5cnccc5cccc4)nc12434)nc12,57,0,58,,<eos>,eos,<bos> C O C c 1 c c c c 2 [ n H ] c ( - c 3 n c n H ] c 4 n c c ( - c 5 c n c c c 5 c c c c 4 ) n c 1 2 4 3 4 ) n c 1 2 <eos> <eos> ) <eos> 1 <eos> <eos> c <eos> O C <eos> O C C [ O <unk> ( C 1 C <eos> ) C H ] ( O ) C 1 <eos> C <unk> 2 H <eos> C 2 <eos> O 1 <eos> O - 2 4 <pad> 4 H r F ) <eos> [ n <unk> [ c <unk> c,15 19 15 23 8 23 23 23 23 9 21 25 17 22 23 5 7 23 10 25 23 25 17 22 23 11 25 23 23 5 7 23 12 23 25 23 23 23 12 23 23 23 23 11 6 25 23 8 9 11 10 11 6 25 23 8 9,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
138,C#C[]1CO)CC[CH]c[CCH]CCC4=CC(=OC[C[C]H]C[CH])CC[CH21C,53,0,63,,<eos>,eos,<bos> C # C [ <unk> <unk> ] 1 C O ) C C [ C <unk> H ] c [ C <unk> C H ] <unk> C C C 4 = C C ( = O C [ C [ C <unk> ] H ] C [ C <unk> H ] ) C C [ C <unk> <unk> H 2 1 C <eos> C [ C <unk> ( ] C ( C ) C = C = ( [ ) C C = <unk> ) C O <eos> C 2 1 <unk> [ N ] <unk> ] <eos> O 1 <eos> s [ o l s 1 <eos> s <eos> c [ s F B 5 n <unk> [,15 4 15 21 3 3 22 8 15 19 6 15 15 21 15 3 17 22 23 21 15 3 15 17 22 3 15 15 15 11 13 15 15 5 13 19 15 21 15 21 15 3 22 17 22 15 21 15 3 17 22 6 15 15 21 15 3 3 17 9 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
139,OCC(OCc1cC((C(cOccccc()ccccc(Cl)cc2)C11,39,0,40,,<eos>,eos,<bos> O C C ( O C c 1 c C ( ( C ( c O c c c c c ( ) c c c c c ( C l ) c c 2 ) C 1 1 <eos> ) c <eos> C <eos> c <eos> c ) C c 1 <eos> C c 2 c <eos> ) 1 <eos> C ) C c <eos> 2 ( C O ) C ) <eos> C ( ) O ) C <unk> C ] ) ( C <eos> C 1 2 1 <unk> [ N <unk> 1 ] <eos> O 1 <eos> l F 2 4 <eos> # n H ( N <eos> C F # 2 S 5 r,19 15 15 5 19 15 23 8 23 15 5 5 15 5 23 19 23 23 23 23 23 5 6 23 23 23 23 23 5 15 24 6 23 23 9 6 15 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
140,NCCC(N)C(=O)N1CCCCC1,20,0,22,,<eos>,eos,<bos> N C C <unk> C ( N ) C ( = O ) N 1 C C C C C 1 <eos> C 1 <eos> <eos> 1 <eos> C <eos> <eos> <eos> <eos> C <eos> C <eos> C 1 <eos> O <eos> O C <eos> ) C ( F ) c ( C c c C O ) C ] C C ) <eos> H C C <eos> C O ) O ) ( C ( ) O ) 2 C <unk> C ) ) C 1 <eos> C 2 1 <unk> [ N <unk> C ] <eos> O 1 <eos> S o O 5 = n c <eos> # <pad> o 5 4 # ) n H S,18 15 15 3 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,NCCC(N)C(=O)N1CCCCC1,True,True,1,False,,185.27,-0.325,72.35,2.0,3.0,3.0,0.6324,2.5359,True,0.8785,Strong candidate,True
141,O=C1Cc2ccccC2CNC(=O))C1]1CcccccccOcCc(=O)cccccc)cc)c2c1c,56,0,58,,<eos>,eos,<bos> O = C 1 C c 2 c c c c C 2 C N C ( = O ) ) C 1 <unk> ] 1 C c c c c c c c O c C c ( = O ) c c c c c c ) c c ) c 2 c 1 c <eos> c 1 <eos> C ) 1 <eos> <eos> 1 C <eos> ) C C <unk> O ) O C ( C C <unk> <unk> H ] ( O <eos> C C C ] <unk> 2 <eos> 1 C 2 <eos> O 1 <eos> ( s o <pad> [ 4 l <eos> n <pad> [ # l <eos> <pad> # 5 ),19 13 15 8 15 23 9 23 23 23 23 15 9 15 18 15 5 13 19 6 6 15 8 3 22 8 15 23 23 23 23 23 23 23 19 23 15 23 5 13 19 6 23 23 23 23 23 23 6 23 23 6 23 9 23 8 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
142,CN1CC)CC1cc(-c3cccc(N)c2))C1,28,0,29,,<eos>,eos,<bos> C N 1 C C ) C C 1 c c ( - c 3 c c c c ( N ) c 2 ) ) C 1 <eos> ) c C 1 <eos> C <eos> C O C <eos> C H C c C C 2 <eos> ) C c C ) C ( 1 ) c C <eos> c 2 ) C 1 <eos> <unk> ) ( <eos> 1 C O <eos> ) C C ( C O ) C ] C ] = <unk> ) 1 C 1 <unk> 1 <eos> ) O 1 <eos> O 1 <eos> s ( = O <eos> = 3 <pad> <eos> H ] B ( C ] r 3 c,15 18 8 15 15 6 15 15 8 23 23 5 7 23 10 23 23 23 23 5 18 6 23 9 6 6 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
143,N[CH](C)1CCC(1)C(=O)N1CCCC1,27,0,31,,<eos>,eos,<bos> N [ C <unk> <unk> H ] ( C ) 1 C <unk> C C ( 1 ) C ( = O ) N 1 C C C C 1 <eos> <eos> C 1 C 1 ) C c 2 ] ( C c O = O <eos> <eos> C C 2 ( c c C O ( [ C <unk> ) C 2 ) C ) <eos> H ] C O ) O <unk> ] H ] [ C 2 1 <eos> N ( C ) C H <eos> 1 <unk> <eos> H 1 C 2 <eos> O 1 <eos> 2 c <pad> l # o N 4 n l 3 <pad> 5 ) F <pad> 5 =,18 21 15 3 3 17 22 5 15 6 8 15 3 15 15 5 8 6 15 5 13 19 6 18 8 15 15 15 15 8,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
144,Cc1cc(-c2nc(NOCCC(C)CCc3ccCcc3c(2)[(=H](4C[c)]3=)n()C[nH]1,58,0,60,,<eos>,eos,<bos> C c 1 c c ( - c 2 n c ( N O C C C ( C ) C C c 3 c c C c c 3 <unk> c ( 2 ) [ ( = H ] ( 4 C [ c ) ] 3 = ) n ( ) C [ n H ] 1 <eos> ) C ) <eos> ] ] C <eos> C ) [ C <unk> <eos> ) ( O <eos> [ C ) <unk> ] 1 2 F <eos> ) C <eos> C <unk> <eos> <eos> ) C 2 <eos> O 1 <eos> c s l F ] 1 C r <eos> F 4 C H ] # S <pad> n,15 23 8 23 23 5 7 23 9 25 23 5 18 19 15 15 15 5 15 6 15 15 23 10 23 23 15 23 23 10 3 23 5 9 6 21 5 13 17 22 5 11 15 21 23 6 22 10 13 6 25 5 6 15 21 25 17 22 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
145,C[CH](N)C(=O)N1CCCO[H]1C1O)C1Cc1CNC1,36,0,40,,<eos>,eos,<bos> C [ C <unk> H ] ( N ) C ( = O ) N 1 C C C O [ <unk> H ] 1 C 1 O ) C 1 C <unk> c 1 C N C 1 <eos> O C ( O ) C ) C <unk> C c C C l [ C c <eos> H C O [ C 1 ] C ( O ) C ( ) [ ) C O ] 3 C C ) <unk> H ] ( 2 C <eos> C [ C <unk> 2 H ] 1 2 <eos> O 1 <eos> <unk> [ <unk> S s [ ) <eos> ) o F 5 ] ) o n <eos> 1,15 21 15 3 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 19 21 3 17 22 8 15 8 19 6 15 8 15 3 23 8 15 18 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
146,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,31,0,32,,<eos>,eos,<bos> O = C ( O ) c 1 c c ( - c 2 c c c c c 2 ) n c 2 c c c c c 1 2 <eos> 1 c 1 O <eos> C 1 O <eos> 1 <eos> 1 <eos> c c <eos> ) c c c ) c c 1 <eos> ) c 1 <eos> 2 <eos> <eos> 1 <eos> c <eos> C <eos> C C ) C ) O C 1 C C ) C H ] ( O ) C 1 C C <unk> ] <eos> 1 C <eos> <eos> O 1 <eos> o F ) ] O = ( 4 c F <eos> # 4 # r = [ ],19 13 15 5 19 6 23 8 23 23 5 7 23 9 23 23 23 23 23 9 6 25 23 9 23 23 23 23 23 8 9,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,True,True,1,False,,249.27,3.6,50.19,1.0,2.0,2.0,0.7545,1.541,True,0.8081,Strong candidate,True
147,COCCc]cC(C)CCC(OOH]nc(-c4c[c[cH[n4]cc4c)c1Cc1c,46,0,52,,<eos>,eos,<bos> C O C C c <unk> ] <unk> c C ( C ) C C C <unk> ( O O H ] n c ( - c 4 c [ c [ c H [ n 4 ] c c 4 c ) c 1 <unk> C c 1 c <unk> <eos> C ) 1 <eos> c <eos> ( = O <eos> c 1 c 2 ] 1 <eos> C C <unk> = ] ) ( C ) C C <unk> <unk> H ] ( C ) C [ C <unk> <unk> ] O 1 C 2 <eos> O 1 <eos> 5 C r 2 s H 5 H l <unk> 4 N 2 <unk> ) = l O,15 19 15 15 23 3 22 3 23 15 5 15 6 15 15 15 3 5 19 19 17 22 25 23 5 7 23 11 23 21 23 21 23 17 21 25 11 22 23 23 11 23 6 23 8 3 15 23 8 23 3,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
148,O=c1[nH]nc(-c2ccnc(2)n1-c1cccc2cnc1)c1,38,0,39,,<eos>,eos,<bos> O = c 1 [ n H ] n c ( - c 2 c c n c ( 2 ) n 1 - c 1 c c c c 2 c n c 1 ) c 1 <eos> O F c 2 <eos> ) c ) c c C n c c c 2 <eos> c c <eos> ) c 1 <eos> 1 <eos> <eos> C C c 2 1 ) C O <unk> O C 1 C C <unk> C H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> F ) o # S 4 # 5 F - H <eos> = r 1 # ] c,19 13 23 8 21 25 17 22 25 23 5 7 23 9 23 23 25 23 5 9 6 25 8 7 23 8 23 23 23 23 9 23 25 23 8 6 23 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
149,CCC(C)[CH](N)C(=O)N1CCC[CH]1C#N,31,0,34,,<eos>,eos,<bos> C C C ( C ) [ C <unk> H ] ( N ) C ( = O ) N 1 C C C [ C <unk> H ] 1 C # N <eos> C c = O <eos> = O <eos> ] = O c ( C <eos> ) <unk> C ( [ C ) C H ] ( ) ) ) C [ C <unk> ] H ] C [ C C <unk> ] 2 4 [ O 3 <unk> ] ] ( C ) C 1 <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> s H B O <eos> F <pad> <eos> 4 ) <eos> B ) H F 5 H <pad>,15 15 15 5 15 6 21 15 3 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 21 15 3 17 22 8 15 4 18,CCC(C)C(N)C(=O)N1CCCC1C#N,True,True,1,True,,209.29,0.874,70.12,1.0,3.0,3.0,0.7495,3.3801,True,0.9299,Strong candidate,True
150,CNCC(C(=O)c1ccc(C)C1C)C1C,25,0,26,,<eos>,eos,<bos> C N C C ( C ( = O ) c 1 c c c ( C ) C 1 C ) C 1 C <eos> C ( 1 <eos> <eos> 1 <eos> 1 <eos> <eos> C 1 <eos> <eos> O <eos> <unk> C <unk> 1 ( ( ) C C <eos> O <eos> c ) 2 C ) C <eos> ) C C ( <eos> C ) O <eos> C O ) <eos> C C C 1 C 2 ) C <eos> ) ( 2 <unk> C 1 2 1 <unk> 1 <eos> ) C ] <eos> O 1 <eos> H r H n ) F ) 4 - c <eos> N ] H - O c ),15 18 15 15 5 15 5 13 19 6 23 8 23 23 23 5 15 6 15 8 15 6 15 8 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
151,CCCC(C(N)C(=O)N,15,0,16,,<eos>,eos,<bos> C C C C ( C ( N ) C ( = O ) N <eos> C C <eos> C C 1 C 1 <eos> 1 1 1 <eos> <eos> 1 <eos> 1 <eos> <eos> <eos> C <eos> 1 <eos> O <eos> O C <eos> C 2 <unk> C ) c ( c C c C c 2 H C O C C <unk> ] C C ] ) O ) C O ) C O ) O [ C [ <unk> ] H ( C ) <eos> C [ C <unk> <unk> H ] 1 2 <eos> O 1 <eos> o ) H 2 1 o 4 c # <pad> <eos> s ) H ) B l 4,15 15 15 15 5 15 5 18 6 15 5 13 19 6 18,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
152,CC(C)OC(=O)C1)CN(COC,20,0,21,,<eos>,eos,<bos> C C ( C ) O C ( = O ) C 1 ) C N ( C O C <eos> C 1 <eos> <eos> <eos> 1 <eos> 1 C <eos> C <eos> C 1 <eos> <eos> C <eos> <eos> O <eos> O C <eos> 2 C ( ) <eos> C 1 ) C c ) [ C O C ] C O <unk> ] [ C <unk> ) O ( C O <eos> C ( ) O [ C <unk> <unk> ] C ( O ) C ] <eos> 1 <unk> [ N <unk> C ] <eos> O 1 <eos> B o l - ] F n <eos> 4 F ] B <pad> F n r c 4,15 15 5 15 6 19 15 5 13 19 6 15 8 6 15 18 5 15 19 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
153,CC(=O)C[CcH](CC(=)CNC(=O)CCCc,29,0,31,,<eos>,eos,<bos> C C ( = O ) C [ C <unk> c H ] ( C C ( = ) C N C ( = O ) C C C c <eos> <unk> ( C ( 1 ) c <unk> = O ) C C <unk> ( <unk> O <eos> C O ( C O C 3 C C ( C C ) C C ] C O <unk> C <eos> C [ C <unk> <unk> ] 2 1 C <eos> 3 <eos> C ) ( = O ) C O ) <unk> 1 <eos> ) <unk> <eos> <eos> O 1 <eos> r c = l O o n s n # ] 1 O H C 3 H =,15 15 5 13 19 6 15 21 15 3 23 17 22 5 15 15 5 13 6 15 18 15 5 13 19 6 15 15 15 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
154,COc1ccc2c(c(=O)C(C)CC(=O)N1)ccccc(C()c(=O)OcC,45,0,46,,<eos>,eos,<bos> C O c 1 c c c 2 c ( c ( = O ) C ( C ) C C ( = O ) N 1 ) c c c c c ( C ( ) c ( = O ) O c C <eos> 1 <eos> ) C ) C c 2 c <eos> 1 <eos> <eos> C ) <unk> 2 2 <eos> O ) <eos> <eos> C 1 [ = O <unk> ] O 4 O O 3 <eos> ] 1 2 F <eos> ) 1 <eos> C <unk> [ H 1 <unk> ] <eos> O 1 <eos> N <eos> # l = O 1 # ) <pad> ] # <pad> # ( H c O,15 19 23 8 23 23 23 9 23 5 23 5 13 19 6 15 5 15 6 15 15 5 13 19 6 18 8 6 23 23 23 23 23 5 15 5 6 23 5 13 19 6 19 23 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
155,CCC(COCCNCC(=O)NCCCCCCCCC1)C1CCC,32,0,33,,<eos>,eos,<bos> C C C ( C O C C N C C ( = O ) N C C C C C C C C C 1 ) C 1 C C C <eos> C 1 <eos> = O <eos> C O C O ) C = O ( ) O C ( C C [ C <unk> <unk> [ 2 <unk> C ) C [ C <unk> ( H ] ) C O <eos> ) ( O <eos> ) C <unk> <unk> ] 1 2 O <eos> H ] 2 1 <unk> [ H <unk> <unk> ] <eos> O 1 <eos> r F o = O 1 [ ( o 5 ( 1 H ) C # H N,15 15 15 5 15 19 15 15 18 15 15 5 13 19 6 18 15 15 15 15 15 15 15 15 15 8 6 15 8 15 15 15,CCCC1CCCCCCCCCNC(=O)CNCCOCC1CC,True,True,1,True,,354.58,4.286,50.36,2.0,3.0,3.0,0.7949,3.8258,True,0.8438,Strong candidate,True
156,Cc1ccc(NC(=O)Nc2cc((-c3cc-4ccc(=))c(4)cc2)cn1,45,0,46,,<eos>,eos,<bos> C c 1 c c c ( N C ( = O ) N c 2 c c ( ( - c 3 c c - 4 c c c ( = ) ) c ( 4 ) c c 2 ) c n 1 <eos> c ) c ) c ) c ) c c ) <eos> c ) c 1 C c ( 1 ) C c ( 1 ) ) C ) <unk> ] 3 <unk> C ) 1 <eos> ] ( C ) C 1 C C <unk> 2 O ) C 1 <eos> O 1 <eos> ] [ 4 n ) o F <eos> n <pad> <unk> 2 5 <unk> = 4 F #,15 23 8 23 23 23 5 18 15 5 13 19 6 18 23 9 23 23 5 5 7 23 10 23 23 7 11 23 23 23 5 13 6 6 23 5 11 6 23 23 9 6 23 25 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
157,Cc1cc(-c2ccc(C(=O)N23C(C)c3cn3Cl)s=)Cc(H]NCN(C1C)CC2)nc,55,0,56,,<eos>,eos,<bos> C c 1 c c ( - c 2 c c c ( C ( = O ) N 2 3 C ( C ) c 3 c n 3 C l ) s = ) C c ( H ] N C N ( C 1 C ) C C 2 ) n c <eos> 1 2 c <eos> c 1 <eos> 2 C 1 <eos> C <eos> [ C [ C <unk> <unk> ] 2 1 C <eos> ) <unk> ( C ( C O C 1 <eos> C <unk> 1 O ) C 1 <eos> O 1 <eos> n N o O c ] r 1 n l c <pad> n r ( N F ),15 23 8 23 23 5 7 23 9 23 23 23 5 15 5 13 19 6 18 9 10 15 5 15 6 23 10 23 25 10 15 24 6 28 13 6 15 23 5 17 22 18 15 18 5 15 8 15 6 15 15 9 6 25 23,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
158,Cc1n[nH]c2ncnc(N3CCN(C(=ON(#N)Nc4c4cBc)c(c4c)Cc[H1H]c3)C3)c12,61,0,64,,<eos>,eos,<bos> C c 1 n [ n H ] c 2 n c n c ( N 3 C C N ( C ( = O N <unk> ( # N ) N c 4 c 4 c B c ) c ( c 4 c ) C c [ H 1 <unk> H ] c 3 ) C 3 ) c 1 2 <eos> ( <eos> O <unk> O <eos> 1 [ C <eos> <unk> ] 2 4 O O 3 <eos> ( C ) C O ) C 2 1 O 1 <eos> ) O 1 <eos> O 1 <eos> ] ( r H = O F s F r 1 F H # o c 2 -,15 23 8 25 21 25 17 22 23 9 25 23 25 23 5 18 10 15 15 18 5 15 5 13 19 18 3 5 4 18 6 18 23 11 23 11 23 14 23 6 23 5 23 11 23 6 15 23 21 17 8 3 17 22 23 10 6 15 10 6 23 8 9,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
159,CS(=O)(=O)c1cc(C(=O)NCc(C)c2ccco2)cC1Cl,39,0,40,,<eos>,eos,<bos> C S ( = O ) ( = O ) c 1 c c ( C ( = O ) N C c ( C ) c 2 c c c o 2 ) c C 1 C l <eos> C <eos> <eos> <unk> c 2 <eos> 1 <eos> c ( = O ) N 3 C C C C 3 ) 2 C 1 ) c 1 1 <eos> C <unk> C <eos> <eos> 1 C 1 C C <unk> <unk> <eos> ) ( O ) C 1 C ) <unk> O <eos> 1 C <eos> <eos> O 1 <eos> r c C l <unk> F c # <eos> # B S [ H C S 5 H,15 20 5 13 19 6 5 13 19 6 23 8 23 23 5 15 5 13 19 6 18 15 23 5 15 6 23 9 23 23 23 26 9 6 23 15 8 15 24,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
160,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,33,0,34,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c c c 1 <eos> l ) 1 C <eos> <eos> <eos> <eos> <eos> <eos> c H ) c ) c c ) c ) = c <eos> c c ) c 1 <eos> c 1 <eos> c C c 2 C <eos> C O 3 O F ) [ C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> F ) s # S F ( <eos> O B C <eos> n H - # [ r,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 23 23 8,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1,True,True,1,False,,276.34,2.852,77.82,2.0,4.0,3.0,0.7707,1.9713,True,0.8829,Strong candidate,True
161,C=C1CCC(CCC(=O)c1cccnc3C(=O)C(=O)c1,35,0,36,,<eos>,eos,<bos> C = C 1 C C C ( C C C ( = O ) c 1 c c c n c 3 C ( = O ) C ( = O ) c 1 <eos> ) C 1 <eos> C C F C ( 1 <eos> C ( = c <eos> ) C [ C <unk> <eos> ] ] 1 C <eos> C C C <unk> <eos> H ] ) C ) <unk> C ( = O ) O ) - ] ) [ C <unk> H ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> r H <unk> S <pad> ] B o F N = N = r S c <unk> c,15 13 15 8 15 15 15 5 15 15 15 5 13 19 6 23 8 23 23 23 25 23 10 15 5 13 19 6 15 5 13 19 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
162,O=C(Cc1ccccc(Cl)=c)c1c2cccnH])cc1,33,0,34,,<eos>,eos,<bos> O = C ( C c 1 c c c c c ( C l ) = c ) c 1 c 2 c c c n H ] ) c c 1 <eos> O 1 <eos> c 1 <eos> O <eos> ( <eos> O c c c = c 1 ) c <eos> c ) ) c [ 1 <eos> 2 ) C c <eos> c 1 <eos> O C C O O <eos> = C 1 C C <unk> <unk> <eos> ] ( O ) C C <eos> ] <unk> 2 C ] C 2 <eos> O 1 <eos> l r ) <eos> <unk> ) 1 s = 1 N o ] # c H n O,19 13 15 5 15 23 8 23 23 23 23 23 5 15 24 6 13 23 6 23 8 23 9 23 23 23 25 17 22 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
163,Cc1c(c(=l)c(=O)c1CCC()C,23,0,24,,<eos>,eos,<bos> C c 1 c ( c ( = l ) c ( = O ) c 1 C C C ( ) C <eos> 1 1 C 1 <eos> ) 1 <eos> c = 1 <eos> <eos> C <eos> <eos> O <eos> C ) ( c <eos> ( <unk> ) C ( ) C c 1 ) C 1 ) C C 2 C H ] 2 C H = ( C ) <eos> C ( C ( ) O ) [ C ) [ C <unk> H ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> ] [ = 5 <eos> n F <eos> 1 C o <pad> - ] C # c o,15 23 8 23 5 23 5 13 24 6 23 5 13 19 6 23 8 15 15 15 5 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
